1630566455398381568.000,23.350
1630566465407535104.000,23.360
1630566475418401792.000,23.380
1630566485432734464.000,23.380
1630566495446459648.000,23.350
1630566505458414336.000,23.260
1630566515464553216.000,23.150
1630566525478954496.000,23.030
1630566535493320192.000,22.910
1630566545507710208.000,22.830
1630566555518434304.000,22.730
1630566565532760832.000,22.670
1630566575547118592.000,22.650
1630566585561208576.000,22.660
1630566595574325760.000,22.700
1630566605588788480.000,22.760
1630566615603179520.000,22.830
1630566625610567424.000,22.900
1630566635620884736.000,22.970
1630566645635126528.000,23.050
1630566655646362368.000,23.130
1630566665660854016.000,23.200
1630566675674195456.000,23.250
1630566685683861248.000,23.290
1630566695695302656.000,23.320
1630566705709769472.000,23.350
1630566715724147712.000,23.380
1630566725734344960.000,23.420
1630566735748796672.000,23.440
1630566745757849344.000,23.460
1630566755766541312.000,23.460
1630566765780889088.000,23.450
1630566775792925696.000,23.440
1630566785807384320.000,23.430
1630566795818801152.000,23.410
1630566805828492544.000,23.400
1630566815838234368.000,23.400
1630566825850306048.000,23.400
1630566835864785664.000,23.400
1630566845871708416.000,23.390
1630566855885992448.000,23.390
1630566865900356096.000,23.400
1630566875914476288.000,23.400
1630566885922103808.000,23.410
1630566895936503552.000,23.410
1630566905950788864.000,23.420
1630566915956742144.000,23.430
1630566925968323072.000,23.450
1630566935982722560.000,23.480
1630566945997201152.000,23.490
1630566956002955264.000,23.500
1630566966017255168.000,23.510
1630566976029682432.000,23.520
1630566986040337152.000,23.530
1630566996054744320.000,23.540
1630567006069381376.000,23.550
1630567016083934208.000,23.560
1630567026098380288.000,23.570
1630567036106445824.000,23.580
1630567046120874240.000,23.580
1630567056135138816.000,23.590
1630567066149530624.000,23.600
1630567076163868672.000,23.620
1630567086174378752.000,23.630
1630567096182013184.000,23.640
1630567106196445184.000,23.630
1630567116202443776.000,23.630
1630567126209934592.000,23.630
1630567136218731776.000,23.640
1630567146230555904.000,23.650
1630567156244875264.000,23.650
1630567166254832384.000,23.640
1630567176267152896.000,23.620
1630567186281626624.000,23.600
1630567196286417152.000,23.600
1630567206300813056.000,23.590
1630567216311412480.000,23.580
1630567226319419392.000,23.560
1630567236333900800.000,23.550
1630567246346400000.000,23.540
1630567256352864512.000,23.530
1630567266367127808.000,23.530
1630567276381519616.000,23.530
1630567286392249856.000,23.530
1630567296400347648.000,23.530
1630567306414625792.000,23.540
1630567316422368512.000,23.550
1630567326432111616.000,23.550
1630567336437511424.000,23.560
1630567346451891456.000,23.570
1630567356466211072.000,23.590
1630567366479531008.000,23.600
1630567376494036992.000,23.610
1630567386506295552.000,23.620
1630567396520760064.000,23.630
1630567406535167744.000,23.630
1630567416545993216.000,23.640
1630567426558250240.000,23.650
1630567436567729408.000,23.670
1630567446582003456.000,23.680
1630567456596503552.000,23.700
1630567466607947008.000,23.710
1630567476622402048.000,23.720
1630567486636109056.000,23.730
1630567496650515456.000,23.730
1630567506655973888.000,23.740
1630567516670403072.000,23.750
1630567526682388992.000,23.760
1630567536696880384.000,23.760
1630567546706049536.000,23.770
1630567556710427392.000,23.780
1630567566724764672.000,23.800
1630567576733892352.000,23.810
1630567586748251392.000,23.830
1630567596762753536.000,23.840
1630567606777221120.000,23.860
1630567616782419456.000,23.870
1630567626796829184.000,23.880
1630567636809376256.000,23.890
1630567646821210368.000,23.910
1630567656834400000.000,23.920
1630567666846323968.000,23.930
1630567676860696832.000,23.950
1630567686875074048.000,23.960
1630567696882470400.000,23.970
1630567706894371072.000,23.990
1630567716905593088.000,24.000
1630567726914386944.000,24.010
1630567736928692224.000,24.030
1630567746937499136.000,24.050
1630567756947096320.000,24.060
1630567766957984768.000,24.080
1630567776972457984.000,24.090
1630567786979848704.000,24.110
1630567796992620288.000,24.120
1630567807006899968.000,24.130
1630567817014667264.000,24.150
1630567827027389184.000,24.170
1630567837035274752.000,24.180
1630567847046452736.000,24.190
1630567857054404352.000,24.200
1630567867062311424.000,24.210
1630567877076567040.000,24.220
1630567887089343744.000,24.220
1630567897103574272.000,24.230
1630567907109595136.000,24.240
1630567917124069888.000,24.250
1630567927131563008.000,24.260
1630567937144819968.000,24.260
1630567947158252800.000,24.270
1630567957172478464.000,24.280
1630567967179759872.000,24.280
1630567977191640064.000,24.280
1630567987198434560.000,24.290
1630567997209574400.000,24.300
1630568007223044096.000,24.310
1630568017237413376.000,24.310
1630568027242249472.000,24.320
1630568037253875456.000,24.330
1630568047268109568.000,24.340
1630568057282387200.000,24.350
1630568067296807168.000,24.360
1630568077311236352.000,24.370
1630568087325667584.000,24.380
1630568097340088832.000,24.390
1630568107354536192.000,24.390
1630568117369023232.000,24.400
1630568127383382528.000,24.400
1630568137397660672.000,24.410
1630568147412141312.000,24.410
1630568157426515712.000,24.410
1630568167440794368.000,24.420
1630568177446505984.000,24.430
1630568187455301120.000,24.440
1630568197459821056.000,24.440
1630568207473839872.000,24.450
1630568217488090880.000,24.450
1630568227494400256.000,24.450
1630568237508899584.000,24.460
1630568247523209984.000,24.460
1630568257537683712.000,24.470
1630568267551959296.000,24.480
1630568277562304512.000,24.490
1630568287576611840.000,24.490
1630568297591071744.000,24.500
1630568307605385216.000,24.510
1630568317619829760.000,24.510
1630568327634146560.000,24.520
1630568337648545536.000,24.530
1630568347662289152.000,24.540
1630568357676797184.000,24.540
1630568367690224128.000,24.550
1630568377698282496.000,24.560
1630568387710353152.000,24.560
1630568397717070080.000,24.570
1630568407731506176.000,24.570
1630568417745820416.000,24.580
1630568427754225408.000,24.590
1630568437766433536.000,24.600
1630568447779775744.000,24.610
1630568457794130432.000,24.620
1630568467808648704.000,24.630
1630568477815076352.000,24.630
1630568487827949056.000,24.640
1630568497842337792.000,24.650
1630568507854347008.000,24.650
1630568517868842496.000,24.660
1630568527882871808.000,24.660
1630568537894308864.000,24.660
1630568547904924416.000,24.670
1630568557916153088.000,24.670
1630568567927275008.000,24.680
1630568577938406400.000,24.680
1630568587949754624.000,24.680
1630568597960123392.000,24.690
1630568607971255552.000,24.690
1630568617982145024.000,24.690
1630568627993413888.000,24.700
1630568637998210304.000,24.700
1630568648012480256.000,24.700
1630568658026897664.000,24.700
1630568668041380096.000,24.710
1630568678055693312.000,24.710
1630568688069936896.000,24.710
1630568698084356608.000,24.710
1630568708093973760.000,24.710
1630568718108423168.000,24.720
1630568728118816000.000,24.720
1630568738131260160.000,24.720
1630568748145729024.000,24.730
1630568758160198400.000,24.730
1630568768174641408.000,24.730
1630568778189019136.000,24.730
1630568788203329280.000,24.740
1630568798212820224.000,24.740
1630568808227292928.000,24.740
1630568818241651456.000,24.750
1630568828255939584.000,24.750
1630568838264082688.000,24.750
1630568848277227008.000,24.760
1630568858288775680.000,24.760
1630568868303069184.000,24.760
1630568878317463040.000,24.760
1630568888326394112.000,24.760
1630568898340841472.000,24.760
1630568908354407680.000,24.760
1630568918368738304.000,24.760
1630568928382279168.000,24.760
1630568938396779264.000,24.760
1630568948411281152.000,24.760
1630568958419912448.000,24.760
1630568968434387712.000,24.760
1630568978438834944.000,24.760
1630568988446774272.000,24.760
1630568998461177344.000,24.760
1630569008473268736.000,24.770
1630569018485042944.000,24.770
1630569028499379200.000,24.780
1630569038510212864.000,24.780
1630569048524693504.000,24.790
1630569058539028992.000,24.790
1630569068553385472.000,24.800
1630569078567767040.000,24.800
1630569088581931264.000,24.800
1630569098596451584.000,24.800
1630569108610814208.000,24.810
1630569118617431040.000,24.810
1630569128631892480.000,24.810
1630569138646290432.000,24.800
1630569148654504192.000,24.800
1630569158668744960.000,24.800
1630569168683049728.000,24.800
1630569178697548288.000,24.810
1630569188711980032.000,24.810
1630569198726307072.000,24.810
1630569208735475968.000,24.820
1630569218749897984.000,24.820
1630569228762448384.000,24.830
1630569238776805888.000,24.830
1630569248784187136.000,24.830
1630569258794024704.000,24.830
1630569268808337408.000,24.830
1630569278822604800.000,24.830
1630569288832963840.000,24.830
1630569298839211008.000,24.830
1630569308853518080.000,24.830
1630569318861074944.000,24.830
1630569328868308992.000,24.830
1630569338882358016.000,24.830
1630569348896837888.000,24.840
1630569358911291648.000,24.840
1630569368922300928.000,24.840
1630569378926980864.000,24.850
1630569388934223104.000,24.850
1630569398945619200.000,24.860
1630569408960032000.000,24.860
1630569418974462464.000,24.870
1630569428982463488.000,24.870
1630569438996700928.000,24.870
1630569449011095040.000,24.870
1630569459022210304.000,24.870
1630569469035485184.000,24.870
1630569479049869568.000,24.870
1630569489064289280.000,24.870
1630569499078779136.000,24.870
1630569509093204992.000,24.870
1630569519107591680.000,24.870
1630569529121840384.000,24.870
1630569539133348352.000,24.870
1630569549147819776.000,24.870
1630569559152668672.000,24.870
1630569569167053312.000,24.880
1630569579181531136.000,24.880
1630569589186403072.000,24.880
1630569599194671360.000,24.880
1630569609209132288.000,24.880
1630569619223492096.000,24.880
1630569629237967616.000,24.880
1630569639250332416.000,24.880
1630569649264666368.000,24.880
1630569659279092992.000,24.880
1630569669293425152.000,24.880
1630569679298210304.000,24.890
1630569689312656128.000,24.890
1630569699322374400.000,24.890
1630569709336859136.000,24.890
1630569719346364928.000,24.890
1630569729360764672.000,24.890
1630569739375154176.000,24.890
1630569749389460224.000,24.890
1630569759403698432.000,24.890
1630569769417989632.000,24.890
1630569779429278720.000,24.890
1630569789443767808.000,24.900
1630569799458049024.000,24.900
1630569809466407168.000,24.900
1630569819480728320.000,24.900
1630569829487048192.000,24.900
1630569839501530368.000,24.910
1630569849515773184.000,24.910
1630569859530028032.000,24.920
1630569869543911168.000,24.920
1630569879558258688.000,24.930
1630569889570476288.000,24.930
1630569899579773696.000,24.930
1630569909588471296.000,24.940
1630569919602807040.000,24.940
1630569929617173504.000,24.940
1630569939630336000.000,24.930
1630569949639274496.000,24.930
1630569959653660672.000,24.920
1630569969666493184.000,24.920
1630569979680794368.000,24.910
1630569989690379776.000,24.910
1630569999704868608.000,24.900
1630570009719291392.000,24.900
1630570019726242816.000,24.890
1630570029740508928.000,24.890
1630570039749549056.000,24.880
1630570049762385664.000,24.880
1630570059771176704.000,24.880
1630570069785530624.000,24.870
1630570079794339328.000,24.870
1630570089804047616.000,24.860
1630570099818283776.000,24.860
1630570109832615424.000,24.860
1630570119838216448.000,24.860
1630570129843511808.000,24.860
1630570139857882112.000,24.850
1630570149872232448.000,24.850
1630570159886456576.000,24.850
1630570169900789248.000,24.850
1630570179915209728.000,24.850
1630570189929634560.000,24.850
1630570199936060672.000,24.850
1630570209950541056.000,24.840
1630570219962411264.000,24.840
1630570229976796416.000,24.840
1630570239989300736.000,24.840
1630570250002417152.000,24.840
1630570260016703488.000,24.840
1630570270026240256.000,24.840
1630570280040527872.000,24.840
1630570290054415360.000,24.840
1630570300068424960.000,24.840
1630570310082851584.000,24.840
1630570320094590208.000,24.840
1630570330109077248.000,24.840
1630570340122241536.000,24.840
1630570350135656192.000,24.840
1630570360146297600.000,24.830
1630570370160634624.000,24.830
1630570380170207744.000,24.830
1630570390184672768.000,24.830
1630570400194670080.000,24.830
1630570410206189312.000,24.830
1630570420218229760.000,24.830
1630570430223888896.000,24.830
1630570440237513216.000,24.830
1630570450252004352.000,24.840
1630570460266310144.000,24.840
1630570470280595456.000,24.840
1630570480294874880.000,24.840
1630570490299929856.000,24.840
1630570500314243840.000,24.840
1630570510328544512.000,24.840
1630570520342863360.000,24.840
1630570530357318144.000,24.840
1630570540371569152.000,24.840
1630570550384119296.000,24.840
1630570560398405120.000,24.840
1630570570412642816.000,24.840
1630570580427139840.000,24.840
1630570590441695488.000,24.840
1630570600454219520.000,24.840
1630570610459388672.000,24.840
1630570620470294784.000,24.850
1630570630484584448.000,24.850
1630570640498835456.000,24.850
1630570650507640064.000,24.850
1630570660521886208.000,24.850
1630570670534357760.000,24.850
1630570680546157056.000,24.850
1630570690560581632.000,24.850
1630570700574938880.000,24.850
1630570710586324224.000,24.840
1630570720599648256.000,24.850
1630570730609572096.000,24.850
1630570740622429696.000,24.850
1630570750636688896.000,24.850
1630570760651051776.000,24.850
1630570770665400064.000,24.850
1630570780678199296.000,24.850
1630570790692635392.000,24.850
1630570800706303744.000,24.850
1630570810715104256.000,24.850
1630570820729600256.000,24.850
1630570830742149120.000,24.850
1630570840756374528.000,24.840
1630570850770638336.000,24.840
1630570860784996608.000,24.840
1630570870799298816.000,24.840
1630570880813791232.000,24.840
1630570890828122624.000,24.840
1630570900842626304.000,24.840
1630570910850237440.000,24.840
1630570920856210944.000,24.840
1630570930870646272.000,24.840
1630570940880088064.000,24.840
1630570950894585600.000,24.840
1630570960903820800.000,24.840
1630570970918132736.000,24.840
1630570980932641024.000,24.840
1630570990946116608.000,24.840
1630571000958423552.000,24.840
1630571010972884480.000,24.840
1630571020987206400.000,24.840
1630571031001704448.000,24.840
1630571041015990272.000,24.840
1630571051030234624.000,24.840
1630571061044766208.000,24.840
1630571071059156480.000,24.840
1630571081073465088.000,24.840
1630571091087815424.000,24.840
1630571101100087808.000,24.850
1630571111114472192.000,24.850
1630571121128899328.000,24.850
1630571131142210816.000,24.850
1630571141154459648.000,24.860
1630571151168926208.000,24.860
1630571161175236096.000,24.870
1630571171186400512.000,24.870
1630571181200698624.000,24.880
1630571191209482240.000,24.890
1630571201221858048.000,24.890
1630571211236104448.000,24.900
1630571221244635136.000,24.900
1630571231254164480.000,24.900
1630571241265133312.000,24.900
1630571251276475136.000,24.900
1630571261290902528.000,24.910
1630571271302052608.000,24.910
1630571281313025280.000,24.910
1630571291326383104.000,24.910
1630571301340736768.000,24.910
1630571311354285312.000,24.920
1630571321368672000.000,24.920
1630571331382430208.000,24.920
1630571341396741120.000,24.920
1630571351411148800.000,24.930
1630571361425445376.000,24.930
1630571371439723264.000,24.930
1630571381450688768.000,24.930
1630571391455796736.000,24.930
1630571401470347264.000,24.940
1630571411483884544.000,24.940
1630571421498342400.000,24.940
1630571431512819456.000,24.950
1630571441526202880.000,24.950
1630571451538574592.000,24.950
1630571461552909568.000,24.960
1630571471567367680.000,24.960
1630571481581862656.000,24.960
1630571491594370816.000,24.970
1630571501599655168.000,24.970
1630571511614174720.000,24.970
1630571521628515072.000,24.970
1630571531642588160.000,24.970
1630571541657012992.000,24.970
1630571551671395840.000,24.970
1630571561685825792.000,24.970
1630571571700092160.000,24.970
1630571581714338560.000,24.970
1630571591728722688.000,24.970
1630571601742304000.000,24.970
1630571611756598784.000,24.980
1630571621770876160.000,24.980
1630571631785238272.000,24.990
1630571641794802176.000,24.990
1630571651806266880.000,24.990
1630571661820761344.000,24.990
1630571671835043328.000,25.000
1630571681842283520.000,25.000
1630571691854595072.000,25.000
1630571701868922112.000,25.000
1630571711883364608.000,25.000
1630571721897739264.000,25.000
1630571731912024576.000,25.000
1630571741922572544.000,25.000
1630571751936986624.000,25.000
1630571761951426048.000,25.000
1630571771960834560.000,25.000
1630571781966759168.000,25.000
1630571791981061376.000,25.000
1630571801990430720.000,25.000
1630571812004754432.000,25.000
1630571822010449152.000,25.000
1630571832024880384.000,24.990
1630571842038289920.000,25.000
1630571852052603136.000,24.990
1630571862067057664.000,24.990
1630571872076840960.000,25.000
1630571882091338752.000,25.000
1630571892105520384.000,25.000
1630571902117703680.000,25.000
1630571912132031488.000,25.000
1630571922146417152.000,25.000
1630571932158438656.000,25.000
1630571942169560320.000,25.000
1630571952183917056.000,25.010
1630571962198424832.000,25.010
1630571972212716800.000,25.010
1630571982226989568.000,25.010
1630571992241496832.000,25.010
1630572002250528768.000,25.010
1630572012265000960.000,25.020
1630572022278810880.000,25.020
1630572032293183744.000,25.020
1630572042307526656.000,25.030
1630572052321948160.000,25.030
1630572062336413184.000,25.040
1630572072350865152.000,25.040
1630572082357789696.000,25.040
1630572092372308736.000,25.050
1630572102386245632.000,25.050
1630572112400677376.000,25.050
1630572122415175936.000,25.050
1630572132429606912.000,25.050
1630572142442358528.000,25.050
1630572152456665344.000,25.050
1630572162471094016.000,25.050
1630572172485559808.000,25.050
1630572182499872768.000,25.050
1630572192514370560.000,25.060
1630572202528660480.000,25.060
1630572212534278144.000,25.060
1630572222542324224.000,25.060
1630572232556658432.000,25.060
1630572242564740864.000,25.060
1630572252570435328.000,25.060
1630572262584714240.000,25.060
1630572272599161344.000,25.060
1630572282607207680.000,25.060
1630572292618261248.000,25.060
1630572302632766464.000,25.060
1630572312647187968.000,25.050
1630572322661655040.000,25.050
1630572332676132096.000,25.050
1630572342690526208.000,25.040
1630572352704887040.000,25.040
1630572362718002432.000,25.040
1630572372732332800.000,25.040
1630572382746342400.000,25.040
1630572392760612608.000,25.040
1630572402770273024.000,25.040
1630572412784770560.000,25.040
1630572422799015680.000,25.040
1630572432810530304.000,25.040
1630572442824815616.000,25.040
1630572452833128960.000,25.040
1630572462838539008.000,25.040
1630572472852936448.000,25.040
1630572482866227712.000,25.040
1630572492880778240.000,25.040
1630572502894834688.000,25.040
1630572512909158912.000,25.040
1630572522923497472.000,25.040
1630572532934372096.000,25.050
1630572542948724736.000,25.050
1630572552957494272.000,25.050
1630572562971960320.000,25.050
1630572572984516864.000,25.060
1630572582998397696.000,25.060
1630572593004039424.000,25.060
1630572603013087744.000,25.060
1630572613018306048.000,25.060
1630572623032788736.000,25.060
1630572633038568192.000,25.060
1630572643043315456.000,25.060
1630572653057677824.000,25.060
1630572663062382848.000,25.060
1630572673076806144.000,25.070
1630572683091029248.000,25.070
1630572693105380352.000,25.070
1630572703118354944.000,25.070
1630572713127590912.000,25.070
1630572723142017280.000,25.080
1630572733147148288.000,25.070
1630572743161516544.000,25.070
1630572753174528256.000,25.060
1630572763183170304.000,25.000
1630572773190376192.000,24.890
1630572783204909312.000,24.740
1630572793216876800.000,24.570
1630572803231251456.000,24.390
1630572813236851712.000,24.260
1630572823251282688.000,24.170
1630572833264767744.000,24.120
1630572843272079872.000,24.100
1630572853283659776.000,24.100
1630572863298291456.000,24.110
1630572873310832640.000,24.130
1630572883325096192.000,24.160
1630572893339520000.000,24.190
1630572903346232576.000,24.210
1630572913355407616.000,24.240
1630572923362414336.000,24.270
1630572933376403712.000,24.300
1630572943387348224.000,24.330
1630572953396286720.000,24.370
1630572963410297344.000,24.400
1630572973424606464.000,24.430
1630572983433729792.000,24.460
1630572993446673664.000,24.490
1630573003452164352.000,24.520
1630573013466459904.000,24.550
1630573023476789760.000,24.580
1630573033487949568.000,24.600
1630573043502345472.000,24.630
1630573053516753664.000,24.650
1630573063521972992.000,24.670
1630573073536312576.000,24.690
1630573083545515264.000,24.710
1630573093556830208.000,24.730
1630573103570268416.000,24.740
1630573113584703232.000,24.760
1630573123594780672.000,24.770
1630573133602338304.000,24.780
1630573143613075200.000,24.790
1630573153627574784.000,24.810
1630573163635135744.000,24.810
1630573173646373888.000,24.820
1630573183660873216.000,24.830
1630573193670126592.000,24.840
1630573203684521472.000,24.840
1630573213697304320.000,24.850
1630573223710485248.000,24.850
1630573233724832768.000,24.860
1630573243738433280.000,24.860
1630573253750412032.000,24.860
1630573263758207488.000,24.870
1630573273772637696.000,24.870
1630573283787152128.000,24.870
1630573293801409024.000,24.880
1630573303815658240.000,24.880
1630573313830125312.000,24.880
1630573323838397696.000,24.880
1630573333852830720.000,24.880
1630573343858310912.000,24.880
1630573353863603968.000,24.890
1630573363878037248.000,24.890
1630573373892477184.000,24.890
1630573383906949888.000,24.890
1630573393914442496.000,24.890
1630573403922251264.000,24.890
1630573413930482944.000,24.890
1630573423944962816.000,24.890
1630573433959468288.000,24.890
1630573443970630912.000,24.890
1630573453984973312.000,24.890
1630573463990307584.000,24.890
1630573474004778752.000,24.890
1630573484014287104.000,24.900
1630573494028800768.000,24.890
1630573504043268864.000,24.890
1630573514057541632.000,24.890
1630573524062924288.000,24.890
1630573534070351360.000,24.890
1630573544080964352.000,24.890
1630573554090286592.000,24.890
1630573564098452480.000,24.890
1630573574112939008.000,24.900
1630573584127369472.000,24.900
1630573594138266368.000,24.900
1630573604151863552.000,24.900
1630573614166338048.000,24.900
1630573624175911424.000,24.900
1630573634190189824.000,24.900
1630573644202383104.000,24.900
1630573654216218112.000,24.900
1630573664230493440.000,24.900
1630573674244855808.000,24.900
1630573684249821184.000,24.910
1630573694264296192.000,24.910
1630573704278713600.000,24.910
1630573714293074944.000,24.910
1630573724307307264.000,24.910
1630573734321795328.000,24.910
1630573744336104960.000,24.910
1630573754350530304.000,24.910
1630573764364938240.000,24.910
1630573774379391744.000,24.910
1630573784390234112.000,24.910
1630573794404523008.000,24.910
1630573804418926336.000,24.910
1630573814433346048.000,24.910
1630573824446522368.000,24.910
1630573834460702464.000,24.910
1630573844470227200.000,24.910
1630573854482311936.000,24.910
1630573864494977536.000,24.920
1630573874506238720.000,24.920
1630573884520506112.000,24.920
1630573894530430208.000,24.920
1630573904535039232.000,24.910
1630573914546999552.000,24.910
1630573924559912448.000,24.910
1630573934574208512.000,24.910
1630573944588688384.000,24.910
1630573954602952960.000,24.920
1630573964613778176.000,24.920
1630573974628270336.000,24.920
1630573984642544640.000,24.930
1630573994654364160.000,24.930
1630574004668777728.000,24.930
1630574014683038208.000,24.940
1630574024697533696.000,24.940
1630574034703878144.000,24.950
1630574044718199296.000,24.950
1630574054730229248.000,24.950
1630574064739752960.000,24.960
1630574074754213120.000,24.960
1630574084762183168.000,24.970
1630574094771635456.000,24.970
1630574104785862656.000,24.970
1630574114795377408.000,24.980
1630574124809827840.000,24.980
1630574134815737856.000,24.980
1630574144830197248.000,24.990
1630574154843511552.000,24.990
1630574164852027648.000,25.000
1630574174863541248.000,25.000
1630574184876106496.000,25.010
1630574194890339328.000,25.010
1630574204902380288.000,25.010
1630574214910433536.000,25.020
1630574224921668608.000,25.020
1630574234936165120.000,25.020
1630574244950287616.000,25.020
1630574254964726272.000,25.010
1630574264979221760.000,25.010
1630574274986863872.000,25.010
1630574284993978880.000,25.000
1630574295006255616.000,25.000
1630574305018245376.000,25.000
1630574315032796928.000,25.000
1630574325047117312.000,25.010
1630574335060877824.000,25.010
1630574345075335680.000,25.010
1630574355089555200.000,25.010
1630574365102282752.000,25.010
1630574375116620544.000,25.020
1630574385131101440.000,25.020
1630574395145649920.000,25.030
1630574405158829824.000,25.030
1630574415173233408.000,25.030
1630574425187595520.000,25.040
1630574435202056192.000,25.040
1630574445216382208.000,25.040
1630574455230679296.000,25.040
1630574465245113600.000,25.040
1630574475251723520.000,25.040
1630574485266060800.000,25.040
1630574495274298368.000,25.040
1630574505288713728.000,25.040
1630574515299523072.000,25.040
1630574525310366464.000,25.040
1630574535324763904.000,25.040
1630574545339163904.000,25.040
1630574555353661184.000,25.050
1630574565368141824.000,25.050
1630574575382504704.000,25.060
1630574585396823552.000,25.060
1630574595411089408.000,25.060
1630574605422455040.000,25.060
1630574615436921856.000,25.060
1630574625446714880.000,25.010
1630574635461204736.000,24.890
1630574645470412288.000,24.740
1630574655484736000.000,24.580
1630574665499044864.000,24.440
1630574675510389248.000,24.350
1630574685524854784.000,24.290
1630574695529399552.000,24.260
1630574705541078784.000,24.240
1630574715555559168.000,24.240
1630574725566225152.000,24.250
1630574735578274048.000,24.270
1630574745592651520.000,24.300
1630574755606977792.000,24.330
1630574765621456640.000,24.360
1630574775635920128.000,24.400
1630574785646286080.000,24.430
1630574795650691840.000,24.460
1630574805663018752.000,24.490
1630574815674368256.000,24.530
1630574825688805376.000,24.550
1630574835703254272.000,24.580
1630574845711896320.000,24.610
1630574855726196224.000,24.640
1630574865740488192.000,24.670
1630574875754934272.000,24.690
1630574885769384704.000,24.720
1630574895783732224.000,24.750
1630574905790302720.000,24.770
1630574915803999488.000,24.790
1630574925815727872.000,24.810
1630574935824372224.000,24.830
1630574945833908736.000,24.850
1630574955844269824.000,24.870
1630574965858559744.000,24.880
1630574975873095424.000,24.890
1630574985887581184.000,24.900
1630574995894395136.000,24.910
1630575005905797632.000,24.920
1630575015920246016.000,24.930
1630575025934600192.000,24.940
1630575035942379520.000,24.950
1630575045956856064.000,24.960
1630575055971137792.000,24.960
1630575065985436672.000,24.970
1630575075995070208.000,24.970
1630575086009544704.000,24.980
1630575096023847936.000,24.980
1630575106031805440.000,24.980
1630575116046300928.000,24.990
1630575126060711936.000,24.990
1630575136066453504.000,24.990
1630575146080834816.000,24.990
1630575156095259136.000,24.990
1630575166109772544.000,25.000
1630575176122387968.000,25.000
1630575186135527168.000,25.010
1630575196149963520.000,25.010
1630575206164442368.000,25.020
1630575216174433536.000,25.010
1630575226182280960.000,24.940
1630575236196773888.000,24.810
1630575246211077632.000,24.650
1630575256225410304.000,24.510
1630575266234312448.000,24.410
1630575276248759040.000,24.340
1630575286263087360.000,24.300
1630575296277576192.000,24.280
1630575306292000768.000,24.270
