1630129461797903360.000,5.000,5.000,2.000
1630129461797991680.000,0.000,0.000,0.000
1630129472395916800.000,0.000,0.000,0.000
1630129482903612416.000,0.000,0.000,0.000
1630129493411903232.000,0.000,0.000,0.000
1630129503921129984.000,2371.548,15604.000,0.000
1630129514427372032.000,1970.060,14398.000,0.000
1630129524936290816.000,2412.198,17656.000,0.000
1630129535443460864.000,2106.396,15511.000,0.000
1630129545963326976.000,2394.088,14205.000,0.000
1630129556471406336.000,1074.625,13043.000,0.000
1630129566975592704.000,319.400,2066.000,0.000
1630129577482311168.000,294.199,1254.000,0.000
1630129587988730624.000,418.766,3236.000,0.000
1630129598495681792.000,316.490,1445.000,0.000
1630129609003367680.000,300.971,1215.000,0.000
1630129619507416320.000,313.743,1260.000,0.000
1630129630015251712.000,306.334,1236.000,0.000
1630129640524560896.000,341.256,8994.000,0.000
