1630639448820358656.000,5.000,5.000,30.000
1630639448820470272.000,354.274,5136.000,0.000
1630639459423185152.000,823.584,7225.000,0.000
1630639469927176704.000,2633.255,8992.000,0.000
1630639480435194112.000,2609.516,7933.000,0.000
1630639490939180032.000,2651.112,7485.000,0.000
1630639501446254080.000,2542.999,7615.000,0.000
1630639511953299968.000,2726.220,9035.000,0.000
1630639522459190784.000,2632.245,8074.000,0.000
1630639532963216384.000,2591.086,10363.000,0.000
1630639543473448192.000,2480.453,8951.000,0.000
1630639553982022656.000,2549.749,9139.000,0.000
1630639564491195392.000,2506.107,7519.000,0.000
1630639575000870400.000,2497.829,7945.000,0.000
1630639585508081920.000,2511.042,7869.000,0.000
1630639596015968000.000,2435.002,7185.000,0.000
1630639606524926976.000,2476.604,11841.000,0.000
1630639617235108864.000,2317.878,9210.000,0.000
1630639627739897088.000,2460.738,10504.000,0.000
1630639638247184896.000,2448.998,11186.000,0.000
1630639648754629376.000,2472.111,11028.000,0.000
1630639659259184640.000,2362.608,9697.000,0.000
1630639669763202304.000,2268.902,6857.000,0.000
1630639680270375168.000,2244.159,7286.000,0.000
1630639690777830144.000,2366.620,9611.000,0.000
1630639701286525440.000,2308.765,9131.000,0.000
1630639711795511808.000,2349.679,9534.000,0.000
1630639722303206400.000,2267.742,12177.000,0.000
1630639732810827264.000,2288.475,10331.000,0.000
1630639743315197184.000,2528.914,15038.000,0.000
1630639753822550016.000,2242.363,8125.000,0.000
1630639764323203328.000,2336.373,10854.000,0.000
1630639774829222912.000,2523.285,13599.000,0.000
1630639785336761088.000,2194.975,13316.000,0.000
1630639795843194112.000,2155.873,6735.000,0.000
1630639806347195904.000,2129.084,7461.000,0.000
1630639816855202816.000,2117.977,7290.000,0.000
1630639827359188480.000,2167.792,14981.000,0.000
1630639837866055680.000,2281.382,10114.000,0.000
1630639848494945280.000,2207.304,9174.000,0.000
1630639859002374656.000,2114.066,6660.000,0.000
1630639869509248000.000,2136.055,11615.000,0.000
1630639880015477248.000,2164.445,7558.000,0.000
1630639890521079808.000,2176.939,13534.000,0.000
1630639901029094144.000,2134.998,6612.000,0.000
1630639911535191296.000,2159.500,9982.000,0.000
1630639922039190016.000,2072.112,6666.000,0.000
1630639932543195392.000,2294.685,14779.000,0.000
