0.000,0.000,20.000,120.000,0.000
1628471468726292480.000,24.330,991.280,58.552,-1.000
1628471488750802944.000,24.330,991.280,58.649,4084.404
1628471508775062272.000,24.330,991.260,58.621,4612.386
1628471528784814848.000,24.340,991.250,58.582,5424.017
1628471548794514688.000,24.340,991.240,58.442,6289.362
1628471568818814208.000,24.330,991.250,58.405,7244.255
1628471588833685504.000,24.320,991.230,58.537,8179.979
1628471608857989888.000,24.310,991.240,58.435,9028.092
1628471628864932096.000,24.290,991.230,58.481,9835.401
1628471648880330752.000,24.280,991.190,58.390,10571.785
1628471668904602112.000,24.260,991.190,58.372,11303.742
1628471688913893120.000,24.240,991.180,58.405,11971.626
1628471708919444224.000,24.220,991.210,58.377,12545.437
1628471728931670528.000,24.210,991.210,58.415,13102.815
1628471748941820416.000,24.190,991.190,58.458,13561.057
1628471768966075904.000,24.180,991.190,58.452,14033.677
1628471788990240512.000,24.170,991.200,58.319,14500.154
1628471809014312960.000,24.150,991.190,58.299,14860.330
1628471829038792704.000,24.140,991.160,58.296,15294.510
1628471849063273472.000,24.130,991.180,58.341,15672.281
1628471869087731200.000,24.120,991.180,58.438,15946.806
1628471889102193152.000,24.110,991.180,58.408,16231.120
1628471909126676224.000,24.100,991.180,58.311,16499.712
1628471929142954240.000,24.100,991.190,58.383,16737.111
1628471949166804224.000,24.090,991.190,58.357,17022.858
1628471969184500736.000,24.090,991.190,58.357,17261.423
1628471989198378496.000,24.080,991.190,58.335,17433.889
1628472009222766336.000,24.080,991.180,58.235,17699.148
1628472029233901568.000,24.080,991.180,58.285,17850.031
1628472049248454400.000,24.080,991.180,58.207,18065.642
1628472069256616704.000,24.080,991.180,58.247,18286.526
1628472089276130560.000,24.070,991.190,58.201,18415.188
1628472109300427520.000,24.070,991.190,58.220,18578.583
1628472129324787456.000,24.070,991.190,58.214,18744.905
1628472149349163008.000,24.070,991.200,58.279,18897.161
1628472169373435904.000,24.060,991.180,58.230,18931.332
1628472189397701632.000,24.060,991.180,58.114,19156.493
1628472209422170624.000,24.060,991.190,58.096,19262.230
1628472229446444032.000,24.060,991.200,58.121,19387.074
1628472249472587520.000,24.050,991.210,58.198,19531.750
1628472269496953600.000,24.050,991.220,58.158,19586.562
1628472289504166656.000,24.050,991.220,58.018,19623.274
1628472309527678720.000,24.040,991.230,57.969,19790.198
1628472329550426368.000,24.040,991.230,57.938,19884.166
1628472349558770688.000,24.030,991.250,57.982,20074.805
1628472369573803520.000,24.030,991.260,57.994,20152.088
1628472389598218240.000,24.020,991.280,57.895,20229.969
1628472409622673152.000,24.020,991.270,57.914,20328.170
1628472429646981120.000,24.020,991.270,57.864,20387.550
1628472449671294976.000,24.010,991.290,57.864,20467.265
1628472469695710720.000,24.010,991.300,57.826,20547.605
1628472489719992576.000,24.000,991.290,57.746,20628.579
1628472509739905792.000,23.990,991.300,57.692,20689.729
1628472529764311296.000,23.990,991.320,57.782,20771.830
1628472549780528128.000,23.980,991.280,57.826,20875.376
1628472569788381952.000,23.980,991.280,57.858,20854.584
1628472589812134400.000,23.970,991.290,57.759,21043.214
1628472609820330752.000,23.970,991.300,57.734,21085.596
1628472629831733504.000,23.970,991.310,57.721,21235.287
1628472649856080640.000,23.960,991.280,57.702,21170.874
1628472669868274176.000,23.960,991.280,57.637,21278.447
1628472689883711744.000,23.960,991.280,57.637,21387.119
1628472709892482560.000,23.960,991.280,57.650,21430.899
1628472729916982016.000,23.950,991.290,57.626,21387.119
1628472749924579840.000,23.950,991.290,57.672,21607.827
1628472769949118976.000,23.940,991.270,57.624,21563.322
1628472789973441280.000,23.940,991.280,57.611,21585.552
1628472809993314304.000,23.930,991.290,57.594,21630.149
1628472829998737664.000,23.930,991.300,57.709,21652.517
1628472850013220096.000,23.920,991.280,57.684,21719.899
1628472870019698432.000,23.920,991.290,57.631,21697.391
1628472890035146496.000,23.910,991.300,57.552,21901.651
1628472910058228480.000,23.910,991.300,57.589,21878.766
1628472930073942016.000,23.900,991.310,57.595,21855.928
1628472950098431744.000,23.900,991.290,57.627,21970.595
1628472970117673216.000,23.890,991.290,57.654,22016.799
1628472990142244608.000,23.890,991.290,57.583,21993.672
1628473010147090944.000,23.880,991.280,57.563,22016.799
1628473030171331584.000,23.880,991.290,57.607,22133.164
1628473050178211072.000,23.870,991.300,57.575,22203.576
1628473070202611968.000,23.870,991.290,57.467,22227.146
1628473090222283008.000,23.860,991.270,57.481,22274.436
1628473110246772736.000,23.860,991.280,57.502,22250.766
1628473130271266048.000,23.850,991.290,57.495,22417.524
1628473150295732224.000,23.850,991.300,57.495,22369.624
1628473170311294976.000,23.840,991.250,57.416,22369.624
1628473190335782656.000,23.840,991.250,57.462,22393.548
1628473210345316352.000,23.840,991.250,57.391,22393.548
1628473230365370880.000,23.830,991.250,57.397,22369.624
1628473250389810176.000,23.830,991.260,57.372,22513.941
1628473270413498624.000,23.830,991.260,57.301,22562.461
1628473290434226432.000,23.820,991.270,57.330,22465.629
1628473310458534912.000,23.820,991.280,57.399,22465.629
1628473330466711552.000,23.820,991.300,57.330,22586.800
1628473350480259840.000,23.820,991.300,57.299,22489.759
1628473370503958272.000,23.820,991.310,57.292,22538.175
1628473390522251264.000,23.820,991.330,57.274,22635.635
1628473410546348544.000,23.810,991.350,57.318,22586.800
1628473430566249728.000,23.810,991.360,57.280,22635.635
1628473450579615232.000,23.810,991.390,57.247,22635.635
1628473470604050176.000,23.800,991.420,57.215,22684.682
1628473490626512896.000,23.800,991.420,57.318,22783.416
1628473510640222720.000,23.800,991.440,57.336,22808.234
1628473530664529920.000,23.800,991.450,57.324,22660.132
1628473550689010944.000,23.800,991.470,57.336,22783.416
1628473570713512704.000,23.790,991.480,57.264,22783.416
1628473590737993984.000,23.790,991.490,57.239,22709.285
1628473610762362112.000,23.780,991.470,57.270,22833.107
1628473630786850048.000,23.780,991.500,57.264,22758.652
1628473650794315520.000,23.780,991.510,57.258,22908.049
1628473670806413568.000,23.780,991.530,57.283,22883.014
1628473690816707840.000,23.780,991.540,57.323,22908.049
1628473710841173760.000,23.780,991.550,57.245,22833.107
1628473730865603328.000,23.780,991.580,57.195,22958.285
1628473750871462656.000,23.780,991.600,57.233,23034.054
1628473770895755008.000,23.780,991.630,57.214,22983.486
1628473790920168704.000,23.770,991.640,57.184,23034.054
1628473810944589056.000,23.770,991.650,57.247,22958.285
1628473830956004096.000,23.770,991.660,57.253,22983.486
1628473850977010688.000,23.770,991.680,57.209,23084.844
1628473871001434368.000,23.770,991.700,57.159,23110.324
1628473891025886464.000,23.760,991.690,57.141,23059.421
1628473911050226688.000,23.760,991.720,57.184,23135.859
1628473931074654464.000,23.760,991.750,57.134,23212.806
1628473951099082496.000,23.750,991.780,57.071,23238.569
