1628471451381571072.000,10.000,10.000,120.000
1628471451381652736.000,683.487,4913.000,0.000
1628471472460304128.000,597.316,3654.000,0.000
1628471493451465728.000,621.375,4024.000,0.000
1628471514450169856.000,692.435,3683.000,0.000
1628471535438591488.000,645.921,3858.000,0.000
1628471556433020928.000,615.233,3208.000,0.000
1628471577429956864.000,651.980,3491.000,0.000
1628471598423037696.000,694.677,3681.000,0.000
1628471619410851584.000,635.374,3134.000,0.000
1628471640407548672.000,655.895,4056.000,0.000
1628471661526000384.000,662.300,3683.000,0.000
1628471682521595904.000,644.610,3963.000,0.000
1628471703518162176.000,644.790,5604.000,0.000
1628471724513188608.000,657.960,5085.000,0.000
1628471745510781440.000,659.033,6555.000,0.000
1628471766499954176.000,661.913,6756.000,0.000
1628471787494694656.000,667.104,4544.000,0.000
1628471808489301248.000,675.572,4129.000,0.000
1628471829481255424.000,659.035,3313.000,0.000
1628471850475037952.000,652.904,3299.000,0.000
1628471871470227712.000,666.050,3745.000,0.000
1628471892467594496.000,665.514,3638.000,0.000
1628471913510718464.000,637.344,3941.000,0.000
1628471934506557440.000,585.989,2937.000,0.000
1628471955503481856.000,673.651,3348.000,0.000
1628471976495644672.000,595.158,5010.000,0.000
1628471997494359808.000,676.051,4211.000,0.000
1628472018480409856.000,657.236,4686.000,0.000
1628472039474125568.000,596.450,3159.000,0.000
1628472060466944512.000,694.373,3620.000,0.000
1628472081460377088.000,640.417,4288.000,0.000
1628472102452878336.000,641.239,3786.000,0.000
1628472123448395520.000,696.878,3593.000,0.000
1628472144446994944.000,602.435,2978.000,0.000
1628472165474187520.000,685.586,3690.000,0.000
1628472186470017536.000,649.035,4203.000,0.000
1628472207469959424.000,689.197,3797.000,0.000
1628472228469184768.000,639.095,3885.000,0.000
1628472249465239552.000,643.002,3448.000,0.000
1628472270458313984.000,659.838,4715.000,0.000
1628472291449295616.000,680.241,3474.000,0.000
1628472312446020864.000,656.586,3704.000,0.000
1628472333439129088.000,638.236,3625.000,0.000
1628472354433924352.000,631.805,3212.000,0.000
1628472375428417280.000,698.848,3360.000,0.000
1628472396424993024.000,693.751,4200.000,0.000
1628472417448840448.000,630.450,3815.000,0.000
1628472438445419776.000,616.546,3348.000,0.000
1628472459438200064.000,631.698,4014.000,0.000
1628472480434172160.000,598.783,3162.000,0.000
1628472501428796160.000,677.887,5080.000,0.000
1628472522425932800.000,672.238,4194.000,0.000
1628472543421477376.000,681.856,3987.000,0.000
1628472564417745152.000,641.625,3600.000,0.000
1628472585410750976.000,646.923,3597.000,0.000
1628472606403622912.000,655.909,4558.000,0.000
1628472627398189312.000,732.615,3670.000,0.000
1628472648418948096.000,626.136,3826.000,0.000
1628472669414205696.000,666.405,4319.000,0.000
1628472690408614912.000,682.934,4019.000,0.000
1628472711406156032.000,615.727,3299.000,0.000
1628472732404634880.000,622.171,3342.000,0.000
1628472753398655488.000,654.738,4765.000,0.000
1628472774395439616.000,617.996,3363.000,0.000
1628472795390119424.000,646.604,4319.000,0.000
1628472816387353856.000,694.000,4168.000,0.000
1628472837382225664.000,652.072,3961.000,0.000
1628472858375559168.000,688.435,4182.000,0.000
1628472879371778048.000,607.750,3387.000,0.000
1628472900397951232.000,629.685,4648.000,0.000
1628472921392379648.000,651.693,3634.000,0.000
1628472942387538944.000,698.712,4228.000,0.000
1628472963384075264.000,639.075,4063.000,0.000
1628472984379706368.000,651.092,3679.000,0.000
1628473005376665344.000,624.897,3314.000,0.000
1628473026370134528.000,650.536,3494.000,0.000
1628473047365495552.000,659.526,4126.000,0.000
1628473068365411840.000,614.389,3798.000,0.000
1628473089358180608.000,635.004,3964.000,0.000
1628473110354641152.000,647.618,6484.000,0.000
1628473131350162688.000,1048.955,6044.000,0.000
1628473152373186816.000,977.407,6933.000,0.000
1628473173367016448.000,598.895,3110.000,0.000
1628473194360966656.000,581.591,3329.000,0.000
1628473215355523840.000,618.284,4252.000,0.000
1628473236352522496.000,687.003,3969.000,0.000
