0.000,0.000,5.000,30.000,0.000
1631680108312861952.000,26.930,992.690,68.613,9985.794
1631680113322469120.000,26.920,992.700,68.423,12651.557
1631680118332017664.000,26.920,992.690,68.383,15684.021
1631680123341581312.000,26.910,992.690,68.420,18545.673
1631680128351162880.000,26.900,992.690,68.324,21064.383
1631680133360664576.000,26.880,992.700,67.853,23394.355
1631680138370232832.000,26.840,992.720,67.447,25251.655
1631680143379815936.000,26.810,992.720,67.199,26733.228
1631680148389333248.000,26.770,992.690,67.045,28208.385
1631680153398846464.000,26.720,992.690,66.915,29395.252
1631680158408404736.000,26.680,992.710,67.087,30353.083
1631680163414523136.000,26.640,992.690,67.148,31328.540
1631680168424212224.000,26.600,992.710,67.149,31925.037
1631680173430182144.000,26.550,992.740,66.771,32671.519
1631680178439697920.000,26.510,992.750,66.689,33215.173
1631680183449192704.000,26.460,992.710,66.731,33859.076
1631680188458757632.000,26.410,992.730,66.695,34246.347
1631680193468296448.000,26.360,992.710,66.606,34757.479
1631680198477880576.000,26.310,992.730,66.620,35284.100
1631680203487435008.000,26.260,992.730,66.632,35674.472
1631680208496883712.000,26.220,992.750,66.698,36042.561
1631680213506439424.000,26.180,992.760,66.683,36418.325
1631680218515982848.000,26.130,992.760,66.656,36673.218
1631680223525533696.000,26.090,992.770,66.720,36802.008
1631680228535104256.000,26.050,992.790,66.804,32368.776
1631680233544613120.000,26.020,992.760,66.702,33110.229
1631680238554143232.000,25.990,992.780,66.900,32120.743
1631680243563645952.000,25.980,992.780,67.230,30156.555
1631680248573134080.000,25.970,992.790,67.649,32469.065
1631680253582674944.000,25.970,992.790,67.865,33668.706
1631680258592046080.000,25.980,992.800,68.156,34960.397
1631680263601534720.000,25.990,992.780,68.445,35373.426
1631680268610986752.000,26.010,992.790,68.577,35523.311
1631680273620496384.000,26.020,992.760,68.584,35826.925
1631680278630054912.000,26.040,992.770,68.534,35735.297
1631680283638193152.000,26.060,992.800,68.437,36042.561
1631680288647708672.000,26.070,992.800,68.515,36135.773
1631680293657277952.000,26.090,992.800,68.500,36418.325
1631680298666671104.000,26.120,992.790,68.537,36673.218
1631680303676192512.000,26.140,992.800,68.536,36641.162
1631680308685756928.000,26.170,992.780,68.539,36609.161
1631680313695310592.000,26.200,992.770,68.615,36737.500
1631680318704674816.000,26.220,992.810,68.644,36705.331
1631680323714207488.000,26.250,992.790,68.624,36705.331
1631680328723586304.000,26.280,992.810,68.656,36737.500
1631680333733199104.000,26.310,992.810,68.576,36705.331
1631680338742183424.000,26.330,992.800,68.541,36866.742
1631680343751708416.000,26.350,992.800,68.560,36834.346
1631680348761137664.000,26.370,992.830,68.447,36931.704
1631680353770694912.000,26.390,992.830,68.554,36866.742
1631680358780235008.000,26.410,992.830,68.503,36866.742
1631680363789795072.000,26.430,992.820,68.459,36899.195
1631680368799375872.000,26.450,992.820,68.396,36996.896
1631680373808903680.000,26.460,992.830,68.559,36834.346
1631680378818412288.000,26.480,992.810,68.592,36931.704
1631680383827993088.000,26.490,992.820,68.561,37062.319
1631680388837526272.000,26.510,992.850,68.514,36964.272
1631680393846179840.000,26.520,992.860,68.451,36931.704
1631680398851463424.000,26.540,992.840,68.401,37293.131
1631680403857209344.000,26.550,992.850,68.472,37193.860
1631680408866736640.000,26.560,992.850,68.521,37226.892
1631680413876156672.000,26.560,992.840,68.514,37127.973
1631680418885658624.000,26.570,992.850,68.310,37259.982
1631680423895205120.000,26.570,992.850,68.019,37359.606
1631680428904701440.000,26.550,992.850,67.581,37526.836
1631680433914145792.000,26.520,992.840,67.194,37661.701
1631680438922732544.000,26.480,992.840,67.065,37797.540
1631680443932244224.000,26.460,992.820,67.100,37797.540
1631680448941754624.000,26.430,992.840,67.094,38037.630
1631680453951280896.000,26.400,992.850,67.011,38072.178
1631680458960689408.000,26.370,992.840,66.935,38141.462
1631680463970088192.000,26.350,992.830,66.918,38245.862
1631680468979177728.000,26.330,992.840,66.948,38350.836
1631680473988622592.000,26.300,992.820,66.789,38562.521
1631680478997998336.000,26.270,992.840,66.618,38562.521
1631680484005160960.000,26.250,992.850,66.672,38633.603
1631680489010654976.000,26.220,992.870,66.557,38740.719
1631680494020127488.000,26.200,992.830,66.430,38848.431
1631680499029581312.000,26.170,992.850,66.316,39065.660
1631680504039078912.000,26.150,992.860,66.258,39285.333
1631680509048585984.000,26.130,992.870,66.380,39211.835
1631680514054162432.000,26.110,992.870,66.685,39138.611
1631680519063566080.000,26.100,992.870,66.913,39359.108
1631680524073034752.000,26.090,992.880,67.001,39285.333
1631680529082555648.000,26.080,992.890,67.211,39211.835
1631680534092055040.000,26.080,992.880,67.394,39248.550
1631680539101578752.000,26.090,992.880,67.487,39248.550
1631680544111035136.000,26.100,992.860,67.467,39138.611
1631680549120532480.000,26.110,992.870,67.575,39211.835
1631680554130099456.000,26.120,992.850,67.551,39285.333
1631680559139609088.000,26.140,992.850,67.468,39029.287
1631680564149129984.000,26.150,992.860,67.494,39029.287
1631680569158644224.000,26.160,992.860,67.526,39102.102
1631680574168170496.000,26.180,992.840,67.496,39359.108
1631680579177667584.000,26.190,992.850,67.514,39029.287
1631680584186675456.000,26.210,992.880,67.568,39065.660
1631680589196208384.000,26.220,992.850,67.467,39029.287
1631680594205748480.000,26.240,992.850,67.349,39065.660
1631680599213958656.000,26.250,992.860,67.326,39138.611
1631680604223484416.000,26.260,992.870,67.326,39138.611
1631680609232978688.000,26.280,992.840,67.391,39065.660
1631680614242483712.000,26.290,992.850,67.429,38992.981
1631680619251998208.000,26.310,992.860,67.428,39138.611
1631680624261395200.000,26.320,992.880,67.539,38992.981
1631680629270903040.000,26.330,992.860,67.460,39138.611
1631680634280418048.000,26.340,992.870,67.512,38920.572
1631680639289935360.000,26.350,992.860,67.646,38884.468
1631680644297234176.000,26.360,992.890,67.683,39029.287
1631680649306503936.000,26.370,992.880,67.690,39102.102
1631680654316047360.000,26.370,992.880,67.723,38884.468
1631680659325543936.000,26.370,992.870,67.736,38848.431
1631680664335094272.000,26.380,992.860,67.688,39029.287
1631680669344610816.000,26.380,992.880,67.702,39102.102
1631680674354299136.000,26.380,992.880,67.702,38956.743
1631680679363845120.000,26.380,992.880,67.761,39065.660
1631680684373397760.000,26.370,992.870,67.500,39065.660
1631680689382470400.000,26.360,992.840,67.183,39285.333
1631680694392004608.000,26.350,992.860,67.025,39433.160
1631680699401514496.000,26.330,992.850,66.739,39433.160
1631680704411015680.000,26.300,992.860,66.431,39619.514
1631680709420487680.000,26.270,992.850,66.335,39619.514
1631680714430024448.000,26.240,992.880,66.247,39845.478
1631680719439547136.000,26.210,992.870,66.283,39959.430
1631680724449070592.000,26.170,992.860,66.053,40150.804
1631680729454148352.000,26.120,992.880,65.837,40460.845
1631680734463653120.000,26.090,992.880,65.875,40227.868
1631680739471495936.000,26.060,992.880,65.952,40382.886
1631680744480871424.000,26.030,992.870,66.015,40617.668
